order_week,product_category_name_english,units,revenue,avg_price,rev_count,rev_score_avg,weekofyear,year,sin_woy,cos_woy,is_holiday_week,units_lag1,units_lag2,units_lag4,units_lag8,units_lag12,units_lag52,revenue_lag1,revenue_lag2,revenue_lag4,revenue_lag8,revenue_lag12,revenue_lag52,avg_price_lag1,avg_price_lag2,avg_price_lag4,avg_price_lag8,avg_price_lag12,avg_price_lag52,rev_count_lag1,rev_count_lag2,rev_count_lag4,rev_count_lag8,rev_count_lag12,rev_count_lag52,rev_score_avg_lag1,rev_score_avg_lag2,rev_score_avg_lag4,rev_score_avg_lag8,rev_score_avg_lag12,rev_score_avg_lag52,units_roll4,revenue_roll4,max_warmup
2017-08-07,furniture_decor,78,6407.57,82.14833333333333,0,,32,2017,-0.663122658240795,-0.7485107481711013,0,101.0,84.0,67.0,42.0,76.0,,7171.22,6587.36,4365.28,2418.53,6666.34,,71.00217821782178,78.42095238095237,65.1534328358209,57.584047619047624,87.715,,0.0,0.0,0.0,0.0,0.0,,,,,,,,80.25,6154.1975,52
2017-08-14,furniture_decor,100,8761.42,87.6142,0,,33,2017,-0.7485107481711011,-0.6631226582407952,0,78.0,101.0,58.0,57.0,49.0,,6407.57,7171.22,4450.64,4977.05,4719.96,,82.14833333333333,71.00217821782178,76.73517241379311,87.31666666666666,96.32571428571428,,0.0,0.0,0.0,0.0,0.0,,,,,,,,90.75,7231.8925,52
2017-08-21,furniture_decor,105,7456.7,71.01619047619047,0,,34,2017,-0.8229838658936564,-0.5680647467311559,0,100.0,78.0,84.0,65.0,57.0,,8761.42,6407.57,6587.36,6749.49,4280.47,,87.6142,82.14833333333333,78.42095238095237,103.8383076923077,75.0959649122807,,0.0,0.0,0.0,0.0,0.0,,,,,,,,96.0,7449.2275,52
2017-08-28,furniture_decor,97,7438.66,76.68721649484536,0,,35,2017,-0.8854560256532096,-0.4647231720437691,0,105.0,100.0,101.0,77.0,63.0,,7456.7,8761.42,7171.22,6413.5199999999995,3083.37,,71.01619047619047,87.6142,71.00217821782178,83.29246753246753,48.94238095238095,,0.0,0.0,0.0,0.0,0.0,,,,,,,,95.0,7516.0875,52
2017-09-04,furniture_decor,87,7737.78,88.94,0,,36,2017,-0.9350162426854147,-0.3546048870425359,0,97.0,105.0,78.0,67.0,42.0,,7438.66,7456.7,6407.57,4365.28,2418.53,,76.68721649484536,71.01619047619047,82.14833333333333,65.1534328358209,57.584047619047624,,0.0,0.0,0.0,0.0,0.0,,,,,,,,97.25,7848.639999999999,52
2017-09-11,furniture_decor,76,9200.59,121.06039473684211,0,,37,2017,-0.970941817426052,-0.23931566428755774,0,87.0,97.0,100.0,58.0,57.0,,7737.78,7438.66,8761.42,4450.64,4977.05,,88.94,76.68721649484536,87.6142,76.73517241379311,87.31666666666666,,0.0,0.0,0.0,0.0,0.0,,,,,,,,91.25,7958.4325,52
2017-09-18,furniture_decor,88,7131.900000000001,81.04431818181818,0,,38,2017,-0.992708874098054,-0.12053668025532357,0,76.0,87.0,105.0,84.0,65.0,,9200.59,7737.78,7456.7,6587.36,6749.49,,121.06039473684211,88.94,71.01619047619047,78.42095238095237,103.8383076923077,,0.0,0.0,0.0,0.0,0.0,,,,,,,,87.0,7877.2325,52
2017-09-25,furniture_decor,63,4655.85,73.90238095238095,0,,39,2017,-1.0,-1.8369701987210297e-16,0,88.0,76.0,97.0,101.0,77.0,,7131.900000000001,9200.59,7438.66,7171.22,6413.5199999999995,,81.04431818181818,121.06039473684211,76.68721649484536,71.00217821782178,83.29246753246753,,0.0,0.0,0.0,0.0,0.0,,,,,,,,78.5,7181.53,52
2017-10-02,furniture_decor,67,5750.75,85.83208955223881,0,,40,2017,-0.992708874098054,0.1205366802553232,0,63.0,88.0,87.0,78.0,67.0,,4655.85,7131.900000000001,7737.78,6407.57,4365.28,,73.90238095238095,81.04431818181818,88.94,82.14833333333333,65.1534328358209,,0.0,0.0,0.0,0.0,0.0,,,,,,,,73.5,6684.7725,52
2017-10-09,furniture_decor,76,6825.02,89.8028947368421,0,,41,2017,-0.9709418174260521,0.23931566428755738,0,67.0,63.0,76.0,100.0,58.0,,5750.75,4655.85,9200.59,8761.42,4450.64,,85.83208955223881,73.90238095238095,121.06039473684211,87.6142,76.73517241379311,,0.0,0.0,0.0,0.0,0.0,,,,,,,,73.5,6090.88,52
2017-10-16,furniture_decor,100,8422.56,84.2256,0,,42,2017,-0.9350162426854148,0.35460488704253557,0,76.0,67.0,88.0,105.0,84.0,,6825.02,5750.75,7131.900000000001,7456.7,6587.36,,89.8028947368421,85.83208955223881,81.04431818181818,71.01619047619047,78.42095238095237,,0.0,0.0,0.0,0.0,0.0,,,,,,,,76.5,6413.545,52
2017-10-23,furniture_decor,97,6130.33,63.19927835051546,0,,43,2017,-0.8854560256532101,0.464723172043768,0,100.0,76.0,63.0,97.0,101.0,,8422.56,6825.02,4655.85,7438.66,7171.22,,84.2256,89.8028947368421,73.90238095238095,76.68721649484536,71.00217821782178,,0.0,0.0,0.0,0.0,0.0,,,,,,,,85.0,6782.165000000001,52
2017-10-30,furniture_decor,72,5796.79,80.51097222222222,0,,44,2017,-0.822983865893657,0.5680647467311548,0,97.0,100.0,67.0,87.0,78.0,,6130.33,8422.56,5750.75,7737.78,6407.57,,63.19927835051546,84.2256,85.83208955223881,88.94,82.14833333333333,,0.0,0.0,0.0,0.0,0.0,,,,,,,,86.25,6793.675,52
2017-11-06,furniture_decor,115,8526.64,74.14469565217391,0,,45,2017,-0.7485107481711011,0.6631226582407952,0,72.0,97.0,76.0,76.0,100.0,,5796.79,6130.33,6825.02,9200.59,8761.42,,80.51097222222222,63.19927835051546,89.8028947368421,121.06039473684211,87.6142,,0.0,0.0,0.0,0.0,0.0,,,,,,,,96.0,7219.08,52
2017-11-13,furniture_decor,139,10855.88,78.09985611510791,0,,46,2017,-0.6631226582407955,0.7485107481711007,0,115.0,72.0,100.0,88.0,105.0,,8526.64,5796.79,8422.56,7131.900000000001,7456.7,,74.14469565217391,80.51097222222222,84.2256,81.04431818181818,71.01619047619047,,0.0,0.0,0.0,0.0,0.0,,,,,,,,105.75,7827.41,52
2017-11-20,furniture_decor,355,27320.75,76.95985915492957,0,,47,2017,-0.5680647467311559,0.8229838658936564,0,139.0,115.0,97.0,63.0,97.0,,10855.88,8526.64,6130.33,4655.85,7438.66,,78.09985611510791,74.14469565217391,63.19927835051546,73.90238095238095,76.68721649484536,,0.0,0.0,0.0,0.0,0.0,,,,,,,,170.25,13125.015,52
2017-11-27,furniture_decor,177,16983.65,95.95282485875707,0,,48,2017,-0.4647231720437684,0.88545602565321,0,355.0,139.0,72.0,67.0,87.0,,27320.75,10855.88,5796.79,5750.75,7737.78,,76.95985915492957,78.09985611510791,80.51097222222222,85.83208955223881,88.94,,0.0,0.0,0.0,0.0,0.0,,,,,,,,196.5,15921.73,52
2017-12-04,furniture_decor,108,8801.130000000001,81.49194444444446,0,,49,2017,-0.35460488704253595,0.9350162426854147,0,177.0,355.0,115.0,76.0,76.0,,16983.65,27320.75,8526.64,6825.02,9200.59,,95.95282485875707,76.95985915492957,74.14469565217391,89.8028947368421,121.06039473684211,,0.0,0.0,0.0,0.0,0.0,,,,,,,,194.75,15990.3525,52
2017-12-11,furniture_decor,94,7421.41,78.95117021276596,0,,50,2017,-0.2393156642875578,0.970941817426052,0,108.0,177.0,139.0,100.0,88.0,2.0,8801.130000000001,16983.65,10855.88,8422.56,7131.900000000001,72.89,81.49194444444446,95.95282485875707,78.09985611510791,84.2256,81.04431818181818,36.445,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,183.5,15131.735,52
2017-12-18,furniture_decor,66,6956.25,105.39772727272727,0,,51,2017,-0.12053668025532363,0.992708874098054,0,94.0,108.0,355.0,97.0,63.0,57.0,7421.41,8801.130000000001,27320.75,6130.33,4655.85,4504.63,78.95117021276596,81.49194444444446,76.95985915492957,63.19927835051546,73.90238095238095,79.02859649122807,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,111.25,10040.61,52
2017-12-25,furniture_decor,66,4488.18,68.00272727272727,0,,52,2017,6.432490598706546e-16,1.0,1,66.0,94.0,177.0,72.0,67.0,9.0,6956.25,7421.41,16983.65,5796.79,5750.75,1208.26,105.39772727272727,78.95117021276596,95.95282485875707,80.51097222222222,85.83208955223881,134.2511111111111,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,83.5,6916.7425,52
2018-01-01,furniture_decor,144,13225.42,91.84319444444445,0,,1,2018,0.12053668025532305,0.992708874098054,1,66.0,66.0,108.0,115.0,76.0,3.0,4488.18,6956.25,8801.130000000001,8526.64,6825.02,294.7,68.00272727272727,105.39772727272727,81.49194444444446,74.14469565217391,89.8028947368421,98.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,92.5,8022.8150000000005,52
2018-01-08,furniture_decor,149,12525.09,84.06100671140939,0,,2,2018,0.23931566428755774,0.970941817426052,0,144.0,66.0,94.0,139.0,100.0,31.0,13225.42,4488.18,7421.41,10855.88,8422.56,1939.2,91.84319444444445,68.00272727272727,78.95117021276596,78.09985611510791,84.2256,62.55483870967742,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,106.25,9298.735,52
2018-01-15,furniture_decor,171,15680.77,91.70040935672515,0,,3,2018,0.3546048870425356,0.9350162426854148,0,149.0,144.0,66.0,355.0,97.0,70.0,12525.09,13225.42,6956.25,27320.75,6130.33,4854.110000000001,84.06100671140939,91.84319444444445,105.39772727272727,76.95985915492957,63.19927835051546,69.34442857142858,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,132.5,11479.865,52
2018-01-22,furniture_decor,102,10141.26,99.42411764705882,0,,4,2018,0.4647231720437685,0.8854560256532099,0,171.0,149.0,66.0,177.0,72.0,56.0,15680.77,12525.09,4488.18,16983.65,5796.79,4534.84,91.70040935672515,84.06100671140939,68.00272727272727,95.95282485875707,80.51097222222222,80.97928571428572,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,141.5,12893.135,52
2018-01-29,furniture_decor,79,7333.320000000001,92.82683544303798,0,,5,2018,0.5680647467311558,0.8229838658936564,0,102.0,171.0,144.0,108.0,115.0,69.0,10141.26,15680.77,13225.42,8801.130000000001,8526.64,6438.43,99.42411764705882,91.70040935672515,91.84319444444445,81.49194444444446,74.14469565217391,93.31057971014494,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,125.25,11420.11,52
2018-02-05,furniture_decor,70,6629.64,94.70914285714287,0,,6,2018,0.6631226582407952,0.7485107481711011,0,79.0,102.0,149.0,94.0,139.0,58.0,7333.320000000001,10141.26,12525.09,7421.41,10855.88,4879.87,92.82683544303798,99.42411764705882,84.06100671140939,78.95117021276596,78.09985611510791,84.13568965517241,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,105.5,9946.2475,52
2018-02-12,furniture_decor,122,10585.14,86.76344262295082,0,,7,2018,0.7485107481711011,0.6631226582407953,0,70.0,79.0,171.0,66.0,355.0,64.0,6629.64,7333.320000000001,15680.77,6956.25,27320.75,4819.22,94.70914285714287,92.82683544303798,91.70040935672515,105.39772727272727,76.95985915492957,75.3003125,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,93.25,8672.34,52
2018-02-19,furniture_decor,124,11983.01,96.63717741935484,0,,8,2018,0.8229838658936564,0.5680647467311559,0,122.0,70.0,102.0,66.0,177.0,70.0,10585.14,6629.64,10141.26,4488.18,16983.65,4754.35,86.76344262295082,94.70914285714287,99.42411764705882,68.00272727272727,95.95282485875707,67.91928571428572,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,98.75,9132.7775,52
2018-02-26,furniture_decor,151,13098.06,86.74211920529801,0,,9,2018,0.8854560256532099,0.4647231720437686,0,124.0,122.0,79.0,144.0,108.0,103.0,11983.01,10585.14,7333.320000000001,13225.42,8801.130000000001,6154.7300000000005,96.63717741935484,86.76344262295082,92.82683544303798,91.84319444444445,81.49194444444446,59.75466019417476,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,116.75,10573.9625,52
2018-03-05,furniture_decor,156,14659.83,93.97326923076923,0,,10,2018,0.9350162426854148,0.35460488704253557,0,151.0,124.0,70.0,149.0,94.0,69.0,13098.06,11983.01,6629.64,12525.09,7421.41,4668.57,86.74211920529801,96.63717741935484,94.70914285714287,84.06100671140939,78.95117021276596,67.66043478260869,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,138.25,12581.51,52
2018-03-12,furniture_decor,114,9830.49,86.23236842105263,0,,11,2018,0.970941817426052,0.23931566428755804,0,156.0,151.0,122.0,171.0,66.0,73.0,14659.83,13098.06,10585.14,15680.77,6956.25,5074.95,93.97326923076923,86.74211920529801,86.76344262295082,91.70040935672515,105.39772727272727,69.51986301369863,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,136.25,12392.8475,52
2018-03-19,furniture_decor,130,11044.93,84.961,0,,12,2018,0.992708874098054,0.120536680255323,0,114.0,156.0,124.0,102.0,66.0,63.0,9830.49,14659.83,11983.01,10141.26,4488.18,4971.71,86.23236842105263,93.97326923076923,96.63717741935484,99.42411764705882,68.00272727272727,78.91603174603175,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,137.75,12158.3275,52
2018-03-26,furniture_decor,124,9520.91,76.78153225806452,0,,13,2018,1.0,-1.6081226496766366e-16,0,130.0,114.0,151.0,79.0,144.0,43.0,11044.93,9830.49,13098.06,7333.320000000001,13225.42,3446.71,84.961,86.23236842105263,86.74211920529801,92.82683544303798,91.84319444444445,80.1560465116279,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,131.0,11264.04,52
2018-04-02,furniture_decor,141,13351.7,94.69290780141844,0,,14,2018,0.992708874098054,-0.12053668025532288,0,124.0,130.0,156.0,70.0,149.0,46.0,9520.91,11044.93,14659.83,6629.64,12525.09,3358.75,76.78153225806452,84.961,93.97326923076923,94.70914285714287,84.06100671140939,73.0163043478261,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,127.25,10937.0075,52
2018-04-09,furniture_decor,121,12814.880000000001,105.90809917355372,0,,15,2018,0.9709418174260521,-0.2393156642875575,0,141.0,124.0,114.0,122.0,171.0,30.0,13351.7,9520.91,9830.49,10585.14,15680.77,3950.35,94.69290780141844,76.78153225806452,86.23236842105263,86.76344262295082,91.70040935672515,131.67833333333334,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,129.0,11683.105000000001,52
2018-04-16,furniture_decor,168,14251.9,84.8327380952381,0,,16,2018,0.9350162426854148,-0.35460488704253545,0,121.0,141.0,130.0,124.0,102.0,57.0,12814.880000000001,13351.7,11044.93,11983.01,10141.26,5536.21,105.90809917355372,94.69290780141844,84.961,96.63717741935484,99.42411764705882,97.12649122807018,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,138.5,12484.8475,52
2018-04-23,furniture_decor,130,13387.06,102.97738461538461,0,,17,2018,0.8854560256532099,-0.4647231720437685,0,168.0,121.0,124.0,151.0,79.0,54.0,14251.9,12814.880000000001,9520.91,13098.06,7333.320000000001,6375.22,84.8327380952381,105.90809917355372,76.78153225806452,86.74211920529801,92.82683544303798,118.05962962962964,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,140.0,13451.385,52
2018-04-30,furniture_decor,140,12490.04,89.21457142857143,0,,18,2018,0.8229838658936565,-0.5680647467311557,0,130.0,168.0,141.0,156.0,70.0,63.0,13387.06,14251.9,13351.7,14659.83,6629.64,5140.09,102.97738461538461,84.8327380952381,94.69290780141844,93.97326923076923,94.70914285714287,81.58873015873016,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,139.75,13235.970000000001,52
2018-05-07,furniture_decor,176,15773.91,89.62448863636364,0,,19,2018,0.7485107481711013,-0.663122658240795,0,140.0,130.0,121.0,114.0,122.0,58.0,12490.04,13387.06,12814.880000000001,9830.49,10585.14,4333.03,89.21457142857143,102.97738461538461,105.90809917355372,86.23236842105263,86.76344262295082,74.70741379310344,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,153.5,13975.727499999999,52
2018-05-14,furniture_decor,176,15579.77,88.52142045454546,0,,20,2018,0.6631226582407952,-0.7485107481711012,0,176.0,140.0,168.0,130.0,124.0,76.0,15773.91,12490.04,14251.9,11044.93,11983.01,6666.34,89.62448863636364,89.21457142857143,84.8327380952381,84.961,96.63717741935484,87.715,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,155.5,14307.695,52
2018-05-21,furniture_decor,81,8165.47,100.80827160493827,0,,21,2018,0.5680647467311558,-0.8229838658936564,0,176.0,176.0,130.0,124.0,151.0,49.0,15579.77,15773.91,13387.06,9520.91,13098.06,4719.96,88.52142045454546,89.62448863636364,102.97738461538461,76.78153225806452,86.74211920529801,96.32571428571428,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,143.25,13002.2975,52
2018-05-28,furniture_decor,88,6972.08,79.22818181818182,0,,22,2018,0.46472317204376906,-0.8854560256532096,0,81.0,176.0,140.0,141.0,156.0,57.0,8165.47,15579.77,12490.04,13351.7,14659.83,4280.47,100.80827160493827,88.52142045454546,89.21457142857143,94.69290780141844,93.97326923076923,75.0959649122807,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,130.25,11622.807499999999,52
2018-06-04,furniture_decor,68,7371.99,108.41161764705882,0,,23,2018,0.35460488704253584,-0.9350162426854147,0,88.0,81.0,176.0,121.0,114.0,63.0,6972.08,8165.47,15773.91,12814.880000000001,9830.49,3083.37,79.22818181818182,100.80827160493827,89.62448863636364,105.90809917355372,86.23236842105263,48.94238095238095,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,103.25,9522.327500000001,52
2018-06-11,furniture_decor,100,11761.8,117.618,0,,24,2018,0.23931566428755768,-0.970941817426052,0,68.0,88.0,176.0,168.0,130.0,42.0,7371.99,6972.08,15579.77,14251.9,11044.93,2418.53,108.41161764705882,79.22818181818182,88.52142045454546,84.8327380952381,84.961,57.584047619047624,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,84.25,8567.835,52
2018-06-18,furniture_decor,87,8542.44,98.18896551724139,0,,25,2018,0.12053668025532308,-0.992708874098054,0,100.0,68.0,81.0,130.0,124.0,57.0,11761.8,7371.99,8165.47,13387.06,9520.91,4977.05,117.618,108.41161764705882,100.80827160493827,102.97738461538461,76.78153225806452,87.31666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,85.75,8662.0775,52
2018-06-25,furniture_decor,120,13046.59,108.72158333333333,0,,26,2018,-3.216245299353273e-16,-1.0,0,87.0,100.0,88.0,140.0,141.0,65.0,8542.44,11761.8,6972.08,12490.04,13351.7,6749.49,98.18896551724139,117.618,79.22818181818182,89.21457142857143,94.69290780141844,103.8383076923077,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,93.75,10180.705,52
2018-07-02,furniture_decor,90,8646.8,96.07555555555555,0,,27,2018,-0.12053668025532283,-0.992708874098054,0,120.0,87.0,68.0,176.0,121.0,77.0,13046.59,8542.44,7371.99,15773.91,12814.880000000001,6413.5199999999995,108.72158333333333,98.18896551724139,108.41161764705882,89.62448863636364,105.90809917355372,83.29246753246753,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,99.25,10499.4075,52
2018-07-09,furniture_decor,43,5075.78,118.0413953488372,0,,28,2018,-0.23931566428755743,-0.9709418174260521,0,90.0,120.0,100.0,176.0,168.0,67.0,8646.8,13046.59,11761.8,15579.77,14251.9,4365.28,96.07555555555555,108.72158333333333,117.618,88.52142045454546,84.8327380952381,65.1534328358209,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,85.0,8827.9025,52
2018-07-16,furniture_decor,116,11465.55,98.84094827586206,0,,29,2018,-0.3546048870425356,-0.9350162426854148,0,43.0,90.0,87.0,81.0,130.0,58.0,5075.78,8646.8,8542.44,8165.47,13387.06,4450.64,118.0413953488372,96.07555555555555,98.18896551724139,100.80827160493827,102.97738461538461,76.73517241379311,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,92.25,9558.68,52
2018-07-23,furniture_decor,131,14416.630000000001,110.05061068702291,0,,30,2018,-0.46472317204376806,-0.8854560256532101,0,116.0,43.0,120.0,88.0,140.0,84.0,11465.55,5075.78,13046.59,6972.08,12490.04,6587.36,98.84094827586206,118.0413953488372,108.72158333333333,79.22818181818182,89.21457142857143,78.42095238095237,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,95.0,9901.19,52
2018-07-30,furniture_decor,146,14046.44,96.20849315068493,0,,31,2018,-0.5680647467311556,-0.8229838658936566,0,131.0,116.0,90.0,68.0,176.0,101.0,14416.630000000001,11465.55,8646.8,7371.99,15773.91,7171.22,110.05061068702291,98.84094827586206,96.07555555555555,108.41161764705882,89.62448863636364,71.00217821782178,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,109.0,11251.1,52
2018-08-06,furniture_decor,145,13636.83,94.04710344827586,0,,32,2018,-0.663122658240795,-0.7485107481711013,0,146.0,131.0,43.0,100.0,176.0,78.0,14046.44,14416.630000000001,5075.78,11761.8,15579.77,6407.57,96.20849315068493,110.05061068702291,118.0413953488372,117.618,88.52142045454546,82.14833333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,134.5,13391.3625,52
2018-08-13,furniture_decor,124,12942.18,104.37241935483871,0,,33,2018,-0.7485107481711011,-0.6631226582407952,0,145.0,146.0,116.0,87.0,81.0,100.0,13636.83,14046.44,11465.55,8542.44,8165.47,8761.42,94.04710344827586,96.20849315068493,98.84094827586206,98.18896551724139,100.80827160493827,87.6142,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,136.5,13760.52,52
2018-08-20,furniture_decor,60,4736.1,78.935,0,,34,2018,-0.8229838658936564,-0.5680647467311559,0,124.0,145.0,131.0,120.0,88.0,105.0,12942.18,13636.83,14416.630000000001,13046.59,6972.08,7456.7,104.37241935483871,94.04710344827586,110.05061068702291,108.72158333333333,79.22818181818182,71.01619047619047,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,118.75,11340.3875,52
2018-08-27,furniture_decor,2,188.9,94.45,0,,35,2018,-0.8854560256532096,-0.4647231720437691,0,60.0,124.0,146.0,90.0,68.0,97.0,4736.1,12942.18,14046.44,8646.8,7371.99,7438.66,78.935,104.37241935483871,96.20849315068493,96.07555555555555,108.41161764705882,76.68721649484536,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,82.75,7876.0025,52
2017-01-23,furniture_living_room,4,617.96,154.49,0,,4,2017,0.4647231720437685,0.8854560256532099,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,617.96,52
2017-01-30,furniture_living_room,12,1835.8999999999999,152.99166666666665,0,,5,2017,0.5680647467311558,0.8229838658936564,0,4.0,,,,,,617.96,,,,,,154.49,,,,,,0.0,,,,,,,,,,,,8.0,1226.9299999999998,52
2017-02-06,furniture_living_room,4,709.97,177.4925,0,,6,2017,0.6631226582407952,0.7485107481711011,0,12.0,4.0,,,,,1835.8999999999999,617.96,,,,,152.99166666666665,154.49,,,,,0.0,0.0,,,,,,,,,,,6.666666666666667,1054.61,52
2017-02-20,furniture_living_room,11,1261.8,114.7090909090909,0,,8,2017,0.8229838658936564,0.5680647467311559,0,4.0,12.0,,,,,709.97,1835.8999999999999,,,,,177.4925,152.99166666666665,,,,,0.0,0.0,,,,,,,,,,,7.75,1106.4075,52
2017-02-27,furniture_living_room,1,329.9,329.9,0,,9,2017,0.8854560256532099,0.4647231720437686,0,11.0,4.0,4.0,,,,1261.8,709.97,617.96,,,,114.7090909090909,177.4925,154.49,,,,0.0,0.0,0.0,,,,,,,,,,7.0,1034.3925,52
2017-03-06,furniture_living_room,4,406.76,101.69,0,,10,2017,0.9350162426854148,0.35460488704253557,0,1.0,11.0,12.0,,,,329.9,1261.8,1835.8999999999999,,,,329.9,114.7090909090909,152.99166666666665,,,,0.0,0.0,0.0,,,,,,,,,,5.0,677.1075000000001,52
2017-03-13,furniture_living_room,5,967.95,193.59,0,,11,2017,0.970941817426052,0.23931566428755804,0,4.0,1.0,4.0,,,,406.76,329.9,709.97,,,,101.69,329.9,177.4925,,,,0.0,0.0,0.0,,,,,,,,,,5.25,741.6025,52
2017-03-20,furniture_living_room,10,1403.51,140.351,0,,12,2017,0.992708874098054,0.120536680255323,0,5.0,4.0,11.0,,,,967.95,406.76,1261.8,,,,193.59,101.69,114.7090909090909,,,,0.0,0.0,0.0,,,,,,,,,,5.0,777.03,52
2017-03-27,furniture_living_room,7,779.65,111.37857142857142,0,,13,2017,1.0,-1.6081226496766366e-16,0,10.0,5.0,1.0,4.0,,,1403.51,967.95,329.9,617.96,,,140.351,193.59,329.9,154.49,,,0.0,0.0,0.0,0.0,,,,,,,,,6.5,889.4675,52
2017-04-03,furniture_living_room,2,209.89000000000001,104.94500000000001,0,,14,2017,0.992708874098054,-0.12053668025532288,0,7.0,10.0,4.0,12.0,,,779.65,1403.51,406.76,1835.8999999999999,,,111.37857142857142,140.351,101.69,152.99166666666665,,,0.0,0.0,0.0,0.0,,,,,,,,,6.0,840.2500000000001,52
2017-04-10,furniture_living_room,7,1525.6100000000001,217.94428571428574,0,,15,2017,0.9709418174260521,-0.2393156642875575,0,2.0,7.0,5.0,4.0,,,209.89000000000001,779.65,967.95,709.97,,,104.94500000000001,111.37857142857142,193.59,177.4925,,,0.0,0.0,0.0,0.0,,,,,,,,,6.5,979.665,52
2017-04-17,furniture_living_room,1,103.97,103.97,0,,16,2017,0.9350162426854148,-0.35460488704253545,0,7.0,2.0,10.0,11.0,,,1525.6100000000001,209.89000000000001,1403.51,1261.8,,,217.94428571428574,104.94500000000001,140.351,114.7090909090909,,,0.0,0.0,0.0,0.0,,,,,,,,,4.25,654.7800000000001,52
2017-05-01,furniture_living_room,12,1258.31,104.85916666666667,0,,18,2017,0.8229838658936565,-0.5680647467311557,1,1.0,7.0,7.0,1.0,4.0,,103.97,1525.6100000000001,779.65,329.9,617.96,,103.97,217.94428571428574,111.37857142857142,329.9,154.49,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.5,774.445,52
2017-05-08,furniture_living_room,5,905.8199999999999,181.164,0,,19,2017,0.7485107481711013,-0.663122658240795,0,12.0,1.0,2.0,4.0,12.0,,1258.31,103.97,209.89000000000001,406.76,1835.8999999999999,,104.85916666666667,103.97,104.94500000000001,101.69,152.99166666666665,,0.0,0.0,0.0,0.0,0.0,,,,,,,,6.25,948.4275,52
2017-05-15,furniture_living_room,5,1096.81,219.362,0,,20,2017,0.6631226582407952,-0.7485107481711012,0,5.0,12.0,7.0,5.0,4.0,,905.8199999999999,1258.31,1525.6100000000001,967.95,709.97,,181.164,104.85916666666667,217.94428571428574,193.59,177.4925,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.75,841.2275,52
2017-05-22,furniture_living_room,8,950.6600000000001,118.83250000000001,0,,21,2017,0.5680647467311558,-0.8229838658936564,0,5.0,5.0,1.0,10.0,11.0,,1096.81,905.8199999999999,103.97,1403.51,1261.8,,219.362,181.164,103.97,140.351,114.7090909090909,,0.0,0.0,0.0,0.0,0.0,,,,,,,,7.5,1052.9,52
2017-05-29,furniture_living_room,5,797.8199999999999,159.564,0,,22,2017,0.46472317204376906,-0.8854560256532096,0,8.0,5.0,12.0,7.0,1.0,,950.6600000000001,1096.81,1258.31,779.65,329.9,,118.83250000000001,219.362,104.85916666666667,111.37857142857142,329.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,5.75,937.7774999999999,52
