order_week,product_category_name_english,avg_price,planned_price,price_for_revenue,units_base,units_cal,revenue_base_price,revenue_cal_price
2018-09-24,fashion_shoes,173.0,173.0,173.0,2.18643,2.18643,378.25239,378.25239
2018-10-01,fashion_shoes,173.0,173.0,173.0,2.8148427,2.8148427,486.96778709999995,486.96778709999995
2018-10-08,fashion_shoes,173.0,173.0,173.0,3.5909843,3.5909843,621.2402839,621.2402839
2018-10-15,fashion_shoes,173.0,173.0,173.0,4.372014,4.372014,756.358422,756.358422
2018-10-22,fashion_shoes,173.0,173.0,173.0,3.90583,3.90583,675.70859,675.70859
2018-10-29,fashion_shoes,173.0,173.0,173.0,3.969087,3.969087,686.652051,686.652051
2018-09-10,fashion_sport,77.4,77.4,77.4,1.2334528,1.2334528,95.46924672000002,95.46924672000002
2018-09-17,fashion_sport,77.4,77.4,77.4,0.83779746,0.83779746,64.845523404,64.845523404
2018-09-24,fashion_sport,77.4,77.4,77.4,1.0203135,1.0203135,78.97226490000001,78.97226490000001
2018-10-01,fashion_sport,77.4,77.4,77.4,0.97686845,0.97686845,75.60961803000001,75.60961803000001
2018-10-08,fashion_sport,77.4,77.4,77.4,0.8236873,0.8236873,63.75339702000001,63.75339702000001
2018-10-15,fashion_sport,77.4,77.4,77.4,0.7239202,0.7239202,56.03142348000001,56.03142348000001
2018-10-22,fashion_sport,77.4,77.4,77.4,0.70246303,0.70246303,54.370638522,54.370638522
2018-10-29,fashion_sport,77.4,77.4,77.4,0.7388121,0.7388121,57.18405654,57.18405654
2018-09-10,fashion_underwear_beach,69.9125,69.9125,69.9125,1.2322779,1.2322779,86.15162868374999,86.15162868374999
2018-09-17,fashion_underwear_beach,69.9125,69.9125,69.9125,1.533768,1.533768,107.22955529999999,107.22955529999999
2018-09-24,fashion_underwear_beach,69.9125,69.9125,69.9125,1.6936376,1.6936376,118.40643870999999,118.40643870999999
2018-10-01,fashion_underwear_beach,69.9125,69.9125,69.9125,1.5968579,1.5968579,111.64032793375,111.64032793375
2018-10-08,fashion_underwear_beach,69.9125,69.9125,69.9125,1.5495797,1.5495797,108.33499077625,108.33499077625
2018-10-15,fashion_underwear_beach,69.9125,69.9125,69.9125,1.4405259,1.4405259,100.71076698374999,100.71076698374999
2018-10-22,fashion_underwear_beach,69.9125,69.9125,69.9125,1.6363367,1.6363367,114.40038953874999,114.40038953874999
2018-10-29,fashion_underwear_beach,69.9125,69.9125,69.9125,1.7126011,1.7126011,119.73222440375,119.73222440375
2018-09-10,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,5.060004,5.060004,1342.594053005,1342.594053005
2018-09-17,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,5.723552,5.723552,1518.6562851066667,1518.6562851066667
2018-09-24,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,4.2403336,4.2403336,1125.1071489503333,1125.1071489503333
2018-10-01,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,6.07744,6.07744,1612.5550101333333,1612.5550101333333
2018-10-08,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,6.742073,6.742073,1788.9051302579169,1788.9051302579169
2018-10-15,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,5.752134,5.752134,1526.2400781675,1526.2400781675
2018-10-22,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,8.146962,8.146962,2161.6707677025,2161.6707677025
2018-10-29,fixed_telephony,265.33458333333334,265.33458333333334,265.33458333333334,8.11416,8.11416,2152.9672627,2152.9672627
2018-09-10,flowers,44.08625,44.08625,44.08625,1.6107044,1.6107044,71.00991685449999,71.00991685449999
2018-09-17,flowers,44.08625,44.08625,44.08625,1.4943026,1.4943026,65.87819799924999,65.87819799924999
2018-09-24,flowers,44.08625,44.08625,44.08625,1.1637455,1.1637455,51.305175049375,51.305175049375
2018-10-01,flowers,44.08625,44.08625,44.08625,1.0745615,1.0745615,47.373386929374995,47.373386929374995
2018-10-08,flowers,44.08625,44.08625,44.08625,0.91416985,0.91416985,40.302320549562495,40.302320549562495
2018-10-15,flowers,44.08625,44.08625,44.08625,0.8944984,0.8944984,39.435080087,39.435080087
2018-10-22,flowers,44.08625,44.08625,44.08625,0.8811194,0.8811194,38.84525014825,38.84525014825
2018-10-29,flowers,44.08625,44.08625,44.08625,0.84180707,0.84180707,37.1121169397875,37.1121169397875
2018-09-10,food,69.17852859177859,69.17852859177859,69.17852859177859,26.076279,26.076279,1803.9186123686954,1803.9186123686954
2018-09-17,food,69.17852859177859,69.17852859177859,69.17852859177859,21.898893,21.898893,1514.9331955288,1514.9331955288
2018-09-24,food,69.17852859177859,69.17852859177859,69.17852859177859,12.848466,12.848466,888.8379725414951,888.8379725414951
2018-10-01,food,69.17852859177859,69.17852859177859,69.17852859177859,18.479193,18.479193,1278.3633813034946,1278.3633813034946
2018-10-08,food,69.17852859177859,69.17852859177859,69.17852859177859,15.588119,15.588119,1078.363135933547,1078.363135933547
2018-10-15,food,69.17852859177859,69.17852859177859,69.17852859177859,16.774767,16.774767,1160.453698529924,1160.453698529924
2018-10-22,food,69.17852859177859,69.17852859177859,69.17852859177859,16.492117,16.492117,1140.9003874234577,1140.9003874234577
2018-10-29,food,69.17852859177859,69.17852859177859,69.17852859177859,15.479381,15.479381,1070.8408010915343,1070.8408010915343
2018-09-10,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,6.7327294,6.7327294,295.0099678325417,295.0099678325417
2018-09-17,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,4.202073,4.202073,184.12345824562502,184.12345824562502
2018-09-24,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,5.705793,5.705793,250.01239607062502,250.01239607062502
2018-10-01,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,6.074867,6.074867,266.18421917520834,266.18421917520834
2018-10-08,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,5.7817173,5.7817173,253.33919326831253,253.33919326831253
2018-10-15,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,5.2980895,5.2980895,232.14793289760416,232.14793289760416
2018-10-22,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,6.3155375,6.3155375,276.7297486692708,276.7297486692708
2018-10-29,food_drink,43.81729166666667,43.81729166666667,43.81729166666667,5.5782185,5.5782185,244.42242699489586,244.42242699489586
2018-09-10,furniture_bedroom,167.35,167.35,167.35,2.961818,2.961818,495.6602423,495.6602423
2018-09-17,furniture_bedroom,167.35,167.35,167.35,4.239666,4.239666,709.5081051,709.5081051
2018-09-24,furniture_bedroom,167.35,167.35,167.35,3.8127003,3.8127003,638.055395205,638.055395205
2018-10-01,furniture_bedroom,167.35,167.35,167.35,2.9540749,2.9540749,494.364434515,494.364434515
2018-10-08,furniture_bedroom,167.35,167.35,167.35,3.4333587,3.4333587,574.572578445,574.572578445
2018-10-15,furniture_bedroom,167.35,167.35,167.35,3.7939243,3.7939243,634.913231605,634.913231605
2018-10-22,furniture_bedroom,167.35,167.35,167.35,3.134065,3.134065,524.48577775,524.48577775
2018-10-29,furniture_bedroom,167.35,167.35,167.35,2.86473,2.86473,479.4125655,479.4125655
2018-09-10,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,71.22837,71.22837,6620.75752947342,6620.75752947342
2018-09-17,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,72.33748,72.33748,6723.85055804496,6723.85055804496
2018-09-24,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,48.978935,48.978935,4552.647388769941,4552.647388769941
2018-10-01,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,60.35275,60.35275,5609.856353401417,5609.856353401417
2018-10-08,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,55.24093,55.24093,5134.706904462563,5134.706904462563
2018-10-15,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,45.473167,45.473167,4226.782289195334,4226.782289195334
2018-10-22,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,48.394928,48.394928,4498.363277782772,4498.363277782772
2018-10-29,furniture_decor,93.39075398844987,92.95113070077863,92.95113070077863,48.910175,48.910175,4546.256069022956,4546.256069022956
2018-09-10,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,10.986789,10.986789,1359.3261003045948,1359.3261003045948
2018-09-17,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,8.070294,8.070294,998.4865706742498,998.4865706742498
2018-09-24,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,8.8855915,8.8855915,1099.3581876010048,1099.3581876010048
2018-10-01,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,10.161725,10.161725,1257.2461359381443,1257.2461359381443
2018-10-08,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,8.636333,8.636333,1068.5190056732574,1068.5190056732574
2018-10-15,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,11.022511,11.022511,1363.7457580367202,1363.7457580367202
2018-10-22,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,8.665011,8.665011,1072.067153717653,1072.067153717653
2018-10-29,furniture_living_room,123.72369218200102,123.72369218200102,123.72369218200102,10.1210575,10.1210575,1252.2146026863327,1252.2146026863327
2018-09-10,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.9646931,0.9646931,110.91558917249999,110.91558917249999
2018-09-17,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.8165919,0.8165919,93.8876537025,93.8876537025
2018-09-24,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.63182235,0.63182235,72.64377469124999,72.64377469124999
2018-10-01,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.96666205,0.96666205,111.14196919875,111.14196919875
2018-10-08,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.6294383,0.6294383,72.3696685425,72.3696685425
2018-10-15,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.5991259,0.5991259,68.8845003525,68.8845003525
2018-10-22,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.5574581,0.5574581,64.0937450475,64.0937450475
2018-10-29,furniture_mattress_and_upholstery,114.975,114.975,114.975,0.7977125,0.7977125,91.7169946875,91.7169946875
2018-09-10,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,35.613182,35.613182,3532.430370126492,3532.430370126492
2018-09-17,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,32.52323,32.52323,3225.941601809381,3225.941601809381
2018-09-24,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,23.366695,23.366695,2317.71547590111,2317.71547590111
2018-10-01,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,26.144743,26.144743,2593.2668468757442,2593.2668468757442
2018-10-08,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,24.19854,24.19854,2400.2252202210047,2400.2252202210047
2018-10-15,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,23.330147,23.330147,2314.0903220137834,2314.0903220137834
2018-10-22,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,23.579857,23.579857,2338.85876836391,2338.85876836391
2018-10-29,garden_tools,112.40679900553376,99.1888444600792,99.1888444600792,22.68372,22.68372,2249.971974855988,2249.971974855988
2018-09-10,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,120.062706,120.062706,17035.580707874655,17035.580707874655
2018-09-17,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,108.40679,108.40679,15381.73411089551,15381.73411089551
2018-09-24,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,84.55676,84.55676,11997.67652560144,11997.67652560144
2018-10-01,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,73.424965,73.424965,10418.196948104533,10418.196948104533
2018-10-08,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,66.660324,66.660324,9458.368608775765,9458.368608775765
2018-10-15,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,56.43328,56.43328,8007.263271661464,8007.263271661464
2018-10-22,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,54.066853,54.066853,7671.493243724615,7671.493243724615
2018-10-29,health_beauty,143.91942701772177,141.88902845380358,141.88902845380358,49.015385,49.015385,6954.745356939137,6954.745356939137
2018-09-10,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,14.939981,14.939981,1307.6594346184454,1307.6594346184454
2018-09-17,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,18.447517,18.447517,1614.665349998381,1614.665349998381
2018-09-24,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,12.767383,12.767383,1117.4973271610688,1117.4973271610688
2018-10-01,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,14.557812,14.557812,1274.209131136219,1274.209131136219
2018-10-08,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,14.018101,14.018101,1226.9695676376205,1226.9695676376205
2018-10-15,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,12.812801,12.812801,1121.472651908905,1121.472651908905
2018-10-22,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,14.178996,14.178996,1241.052307417071,1241.052307417071
2018-10-29,home_appliances,87.52751657572024,87.52751657572024,87.52751657572024,12.971441,12.971441,1135.3580171384772,1135.3580171384772
2018-09-10,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,4.9629416,4.9629416,2605.1249714348,2605.1249714348
2018-09-17,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,4.6355515,4.6355515,2433.2728333982504,2433.2728333982504
2018-09-24,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,4.2118444,4.2118444,2210.8624091482006,2210.8624091482006
2018-10-01,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,5.3214564,5.3214564,2793.3149469342,2793.3149469342
2018-10-08,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,4.629783,4.629783,2430.2448583365003,2430.2448583365003
2018-10-15,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,5.355651,5.355651,2811.2642224905003,2811.2642224905003
2018-10-22,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,6.09758,6.09758,3200.7142544900003,3200.7142544900003
2018-10-29,home_appliances_2,530.6721666666667,524.9155000000001,524.9155000000001,7.0367336,7.0367336,3693.6905360108003,3693.6905360108003
2018-09-10,home_comfort_2,12.9,12.255,12.255,1.3249565,1.3249565,16.237341907500003,16.237341907500003
2018-09-17,home_comfort_2,12.9,12.255,12.255,1.2274671,1.2274671,15.0426093105,15.0426093105
2018-09-24,home_comfort_2,12.9,12.255,12.255,1.19143,1.19143,14.600974650000001,14.600974650000001
2018-10-01,home_comfort_2,12.9,12.255,12.255,1.0798998,1.0798998,13.234172049,13.234172049
2018-10-08,home_comfort_2,12.9,12.255,12.255,1.1365587,1.1365587,13.9285268685,13.9285268685
2018-10-15,home_comfort_2,12.9,12.255,12.255,1.1035391,1.1035391,13.523871670500002,13.523871670500002
2018-10-22,home_comfort_2,12.9,12.255,12.255,1.1035391,1.1035391,13.523871670500002,13.523871670500002
2018-10-29,home_comfort_2,12.9,12.255,12.255,1.0683414,1.0683414,13.092523857000002,13.092523857000002
2018-09-10,home_confort,123.2236875,158.583375,158.583375,6.3472767,6.3472767,1006.5725611448624,1006.5725611448624
2018-09-17,home_confort,123.2236875,158.583375,158.583375,6.1303253,6.1303253,972.1676759218874,972.1676759218874
2018-09-24,home_confort,123.2236875,158.583375,158.583375,6.6127887,6.6127887,1048.6783502078624,1048.6783502078624
2018-10-01,home_confort,123.2236875,158.583375,158.583375,7.921295,7.921295,1256.185695470625,1256.185695470625
2018-10-08,home_confort,123.2236875,158.583375,158.583375,7.97696,7.97696,1265.01323904,1265.01323904
2018-10-15,home_confort,123.2236875,158.583375,158.583375,7.9844255,7.9844255,1266.1971432260625,1266.1971432260625
2018-10-22,home_confort,123.2236875,158.583375,158.583375,8.60275,8.60275,1364.25312928125,1364.25312928125
2018-10-29,home_confort,123.2236875,158.583375,158.583375,8.728436,8.728436,1384.1848393515,1384.1848393515
2018-09-10,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,12.081444,12.081444,2163.8964602363667,2163.8964602363667
2018-09-17,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,7.773813,7.773813,1392.3605848141538,1392.3605848141538
2018-09-24,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,6.7264485,6.7264485,1204.7680806294527,1204.7680806294527
2018-10-01,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,8.268187,8.268187,1480.9074628721817,1480.9074628721817
2018-10-08,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,7.3386335,7.3386335,1314.4159798797245,1314.4159798797245
2018-10-15,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,6.7422056,6.7422056,1207.590320496938,1207.590320496938
2018-10-22,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,6.5768127,6.5768127,1177.9669484183828,1177.9669484183828
2018-10-29,home_construction,179.10909161490684,179.10909161490684,179.10909161490684,6.8053617,6.8053617,1218.9021521978782,1218.9021521978782
2018-09-10,housewares,100.0056035068071,87.71028803061662,87.71028803061662,100.96733,100.96733,8855.873595982319,8855.873595982319
2018-09-17,housewares,100.0056035068071,87.71028803061662,87.71028803061662,89.199585,89.199585,7823.72129256147,7823.72129256147
2018-09-24,housewares,100.0056035068071,87.71028803061662,87.71028803061662,72.31251,72.31251,6342.551080316845,6342.551080316845
2018-10-01,housewares,100.0056035068071,87.71028803061662,87.71028803061662,73.98956,73.98956,6489.645618858591,6489.645618858591
2018-10-08,housewares,100.0056035068071,87.71028803061662,87.71028803061662,65.69782,65.69782,5762.374715183605,5762.374715183605
2018-10-15,housewares,100.0056035068071,87.71028803061662,87.71028803061662,54.039536,54.039536,4739.823267600876,4739.823267600876
2018-10-22,housewares,100.0056035068071,87.71028803061662,87.71028803061662,53.30143,53.30143,4675.08377774375,4675.08377774375
2018-10-29,housewares,100.0056035068071,87.71028803061662,87.71028803061662,54.675983,54.675983,4795.646217287098,4795.646217287098
2018-09-10,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,2.3351464,2.3351464,643.5756884256001,643.5756884256001
2018-09-17,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,2.909153,2.909153,801.7742034120001,801.7742034120001
2018-09-24,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,3.682917,3.682917,1015.0266568680003,1015.0266568680003
2018-10-01,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,3.4096427,3.4096427,939.7111666908002,939.7111666908002
2018-10-08,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,3.6241682,3.6241682,998.8352525928002,998.8352525928002
2018-10-15,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,3.7828538,3.7828538,1042.5696386952002,1042.5696386952002
2018-10-22,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,3.2657242,3.2657242,900.0466524168002,900.0466524168002
2018-10-29,industry_commerce_and_business,262.48,275.60400000000004,275.60400000000004,3.7181194,3.7181194,1024.7285791176002,1024.7285791176002
2018-09-10,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,3.2734034,3.2734034,445.8059781186429,445.8059781186429
2018-09-17,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,3.0920815,3.0920815,421.11168379982144,421.11168379982144
2018-09-24,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,2.4586174,2.4586174,334.8399817836429,334.8399817836429
2018-10-01,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,3.1068144,3.1068144,423.11816271257146,423.11816271257146
2018-10-08,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,4.131702,4.131702,562.6979709878572,562.6979709878572
2018-10-15,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,3.197434,3.197434,435.4596784007143,435.4596784007143
2018-10-22,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,4.5309715,4.5309715,617.0746267891071,617.0746267891071
2018-10-29,kitchen_dining_laundry_garden_furniture,136.19035714285715,136.19035714285715,136.19035714285715,5.103089,5.103089,694.9915134417857,694.9915134417857
2018-09-10,la_cuisine,194.5,194.5,194.5,1.3031574,1.3031574,253.46411429999998,253.46411429999998
2018-09-17,la_cuisine,194.5,194.5,194.5,1.3562874,1.3562874,263.7978993,263.7978993
2018-09-24,la_cuisine,194.5,194.5,194.5,1.6561847,1.6561847,322.12792415,322.12792415
2018-10-01,la_cuisine,194.5,194.5,194.5,1.2454314,1.2454314,242.2364073,242.2364073
2018-10-08,la_cuisine,194.5,194.5,194.5,1.3860961,1.3860961,269.59569145,269.59569145
2018-10-15,la_cuisine,194.5,194.5,194.5,1.6300719,1.6300719,317.04898455,317.04898455
2018-10-22,la_cuisine,194.5,194.5,194.5,1.054878,1.054878,205.173771,205.173771
2018-10-29,la_cuisine,194.5,194.5,194.5,1.2359906,1.2359906,240.40017170000002,240.40017170000002
2018-09-10,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,15.67392,15.67392,1293.9414460771932,1293.9414460771932
2018-09-17,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,12.821685,12.821685,1058.478646697588,1058.478646697588
2018-09-24,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,10.458614,10.458614,863.3981877617838,863.3981877617838
2018-10-01,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,10.770466,10.770466,889.1427512048832,889.1427512048832
2018-10-08,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,12.080966,12.080966,997.3294884782749,997.3294884782749
2018-10-15,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,9.929892,9.929892,819.7501846296492,819.7501846296492
2018-10-22,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,11.336691,11.336691,935.8867689939913,935.8867689939913
2018-10-29,luggage_accessories,104.1867865497076,82.55378654970761,82.55378654970761,9.735693,9.735693,803.7183218354825,803.7183218354825
2018-09-10,market_place,121.46208333333333,121.46208333333333,121.46208333333333,3.2056582,3.2056582,389.36592342658327,389.36592342658327
2018-09-17,market_place,121.46208333333333,121.46208333333333,121.46208333333333,3.6136868,3.6136868,438.9259272421666,438.9259272421666
2018-09-24,market_place,121.46208333333333,121.46208333333333,121.46208333333333,3.1834545,3.1834545,386.66901576687496,386.66901576687496
2018-10-01,market_place,121.46208333333333,121.46208333333333,121.46208333333333,4.845011,4.845011,588.4851298329166,588.4851298329166
2018-10-08,market_place,121.46208333333333,121.46208333333333,121.46208333333333,4.660292,4.660292,566.0487752616666,566.0487752616666
2018-10-15,market_place,121.46208333333333,121.46208333333333,121.46208333333333,4.587938,4.587938,557.2605076841667,557.2605076841667
2018-10-22,market_place,121.46208333333333,121.46208333333333,121.46208333333333,6.406558,6.406558,778.1538816758333,778.1538816758333
2018-10-29,market_place,121.46208333333333,121.46208333333333,121.46208333333333,5.9846296,5.9846296,726.9055791943333,726.9055791943333
2018-09-10,music,75.41333333333333,75.41333333333333,75.41333333333333,1.6315749,1.6315749,123.04250179199998,123.04250179199998
2018-09-17,music,75.41333333333333,75.41333333333333,75.41333333333333,2.4093974,2.4093974,181.70068925866664,181.70068925866664
2018-09-24,music,75.41333333333333,75.41333333333333,75.41333333333333,2.0893538,2.0893538,157.56513457066666,157.56513457066666
2018-10-01,music,75.41333333333333,75.41333333333333,75.41333333333333,1.6874247,1.6874247,127.254321376,127.254321376
2018-10-08,music,75.41333333333333,75.41333333333333,75.41333333333333,1.5502639,1.5502639,116.91056824533332,116.91056824533332
2018-10-15,music,75.41333333333333,75.41333333333333,75.41333333333333,1.008978,1.008978,76.09039424,76.09039424
2018-10-22,music,75.41333333333333,75.41333333333333,75.41333333333333,1.598048,1.598048,120.51412650666666,120.51412650666666
2018-10-29,music,75.41333333333333,75.41333333333333,75.41333333333333,0.9015521,0.9015521,67.98904903466666,67.98904903466666
2018-09-10,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,10.169295,10.169295,2488.468505461979,2488.468505461979
2018-09-17,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,9.271585,9.271585,2268.7951591741316,2268.7951591741316
2018-09-24,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,9.468244,9.468244,2316.9184290581943,2316.9184290581943
2018-10-01,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,8.870389,8.870389,2170.620840254548,2170.620840254548
2018-10-08,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,10.254737,10.254737,2509.376515903576,2509.376515903576
2018-10-15,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,11.149723,11.149723,2728.3832881360067,2728.3832881360067
2018-10-22,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,10.433732,10.433732,2553.1773320009715,2553.1773320009715
2018-10-29,musical_instruments,244.7041319444444,244.7041319444444,244.7041319444444,12.4801655,12.4801655,3053.948065200503,3053.948065200503
2018-09-10,office_furniture,223.5765037593985,321.9775,321.9775,14.373344,14.373344,4627.89336776,4627.89336776
2018-09-17,office_furniture,223.5765037593985,321.9775,321.9775,12.091643,12.091643,3893.2369840325,3893.2369840325
2018-09-24,office_furniture,223.5765037593985,321.9775,321.9775,8.820579,8.820579,2840.0279749725005,2840.0279749725005
2018-10-01,office_furniture,223.5765037593985,321.9775,321.9775,12.25507,12.25507,3945.8568009250002,3945.8568009250002
2018-10-08,office_furniture,223.5765037593985,321.9775,321.9775,11.484605,11.484605,3697.7844063875004,3697.7844063875004
2018-10-15,office_furniture,223.5765037593985,321.9775,321.9775,10.781913,10.781913,3471.5333929575,3471.5333929575
2018-10-22,office_furniture,223.5765037593985,321.9775,321.9775,11.636715,11.636715,3746.7604039125004,3746.7604039125004
2018-10-29,office_furniture,223.5765037593985,321.9775,321.9775,12.023117,12.023117,3871.1731538675,3871.1731538675
2018-09-10,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,2.503548,2.503548,226.51372102499997,226.51372102499997
2018-09-17,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,1.4857259,1.4857259,134.42414606479167,134.42414606479167
2018-09-24,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,1.1286507,1.1286507,102.11702343812499,102.11702343812499
2018-10-01,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,1.0759845,1.0759845,97.35193927187498,97.35193927187498
2018-10-08,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,0.97771096,0.97771096,88.46043600383332,88.46043600383332
2018-10-15,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,1.0810255,1.0810255,97.80803424895832,97.80803424895832
2018-10-22,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,0.91576374,0.91576374,82.855632217625,82.855632217625
2018-10-29,party_supplies,90.47708333333333,90.47708333333333,90.47708333333333,0.9280819,0.9280819,83.97014340645833,83.97014340645833
2018-09-10,perfumery,111.89363508205793,106.00153508205791,106.00153508205791,39.86471,39.86471,4225.720455601065,4225.720455601065
2018-09-17,perfumery,111.89363508205793,106.00153508205791,106.00153508205791,39.56099,39.56099,4193.525669365942,4193.525669365942
2018-09-24,perfumery,111.89363508205793,106.00153508205791,106.00153508205791,42.001957,42.001957,4452.271918450588,4452.271918450588
2018-10-01,perfumery,111.89363508205793,106.00153508205791,106.00153508205791,33.614037,33.614037,3563.139522305093,3563.139522305093
2018-10-08,perfumery,111.89363508205793,106.00153508205791,106.00153508205791,31.447397,31.447397,3333.4723563349025,3333.4723563349025
2018-10-15,perfumery,111.89363508205793,106.00153508205791,106.00153508205791,31.35142,31.35142,3323.298647002332,3323.298647002332
