order_week,product_category_name_english,units,revenue,avg_price,rev_count,rev_score_avg,weekofyear,year,sin_woy,cos_woy,is_holiday_week,units_lag1,units_lag2,units_lag4,units_lag8,units_lag12,units_lag52,revenue_lag1,revenue_lag2,revenue_lag4,revenue_lag8,revenue_lag12,revenue_lag52,avg_price_lag1,avg_price_lag2,avg_price_lag4,avg_price_lag8,avg_price_lag12,avg_price_lag52,rev_count_lag1,rev_count_lag2,rev_count_lag4,rev_count_lag8,rev_count_lag12,rev_count_lag52,rev_score_avg_lag1,rev_score_avg_lag2,rev_score_avg_lag4,rev_score_avg_lag8,rev_score_avg_lag12,rev_score_avg_lag52,units_roll4,revenue_roll4,week_idx,split
30-04-2018,construction_tools_lights,7,769.7,109.9571429,0,,18,2018,0.822983866,-0.568064747,0,11,13,3,3,1,,1370,1204.98,239.99,376.8,120,,124.5454545,92.69076923,79.99666667,125.6,120,,0,0,0,0,0,,,,,,,,12,1331.92,27,train
07-05-2018,construction_tools_lights,12,1099.95,91.6625,0,,19,2018,0.748510748,-0.663122658,0,7,11,17,3,4,,769.7,1370,1983,575.9,327.97,,109.9571429,124.5454545,116.6470588,191.9666667,81.9925,,0,0,0,0,0,,,,,,,,10.75,1111.1575,28,train
14-05-2018,construction_tools_lights,18,1974.87,109.715,0,,20,2018,0.663122658,-0.748510748,0,12,7,13,3,7,,1099.95,769.7,1204.98,750,339.93,,91.6625,109.9571429,92.69076923,250,48.56142857,,0,0,0,0,0,,,,,,,,12,1303.63,29,train
21-05-2018,construction_tools_lights,4,550,137.5,0,,21,2018,0.568064747,-0.822983866,0,18,12,11,3,5,,1974.87,1099.95,1370,584,775.9,,109.715,91.6625,124.5454545,194.6666667,155.18,,0,0,0,0,0,,,,,,,,10.25,1098.63,30,train
28-05-2018,construction_tools_lights,7,1304.97,186.4242857,0,,22,2018,0.464723172,-0.885456026,0,4,18,7,3,3,,550,1974.87,769.7,239.99,376.8,,137.5,109.715,109.9571429,79.99666667,125.6,,0,0,0,0,0,,,,,,,,10.25,1232.4475,31,train
04-06-2018,construction_tools_lights,11,1187.28,107.9345455,0,,23,2018,0.354604887,-0.935016243,0,7,4,12,17,3,,1304.97,550,1099.95,1983,575.9,,186.4242857,137.5,91.6625,116.6470588,191.9666667,,0,0,0,0,0,,,,,,,,10,1254.28,32,train
11-06-2018,construction_tools_lights,6,365.99,60.99833333,0,,24,2018,0.239315664,-0.970941817,0,11,7,18,13,3,,1187.28,1304.97,1974.87,1204.98,750,,107.9345455,186.4242857,109.715,92.69076923,250,,0,0,0,0,0,,,,,,,,7,852.06,33,train
18-06-2018,construction_tools_lights,13,952.97,73.30538462,0,,25,2018,0.12053668,-0.992708874,0,6,11,4,11,3,,365.99,1187.28,550,1370,584,,60.99833333,107.9345455,137.5,124.5454545,194.6666667,,0,0,0,0,0,,,,,,,,9.25,952.8025,34,train
25-06-2018,construction_tools_lights,10,1203.91,120.391,0,,26,2018,-3.22E-16,-1,0,13,6,7,7,3,,952.97,365.99,1304.97,769.7,239.99,,73.30538462,60.99833333,186.4242857,109.9571429,79.99666667,,0,0,0,0,0,,,,,,,,10,927.5375,35,train
02-07-2018,construction_tools_lights,6,944.03,157.3383333,0,,27,2018,-0.12053668,-0.992708874,0,10,13,11,12,17,,1203.91,952.97,1187.28,1099.95,1983,,120.391,73.30538462,107.9345455,91.6625,116.6470588,,0,0,0,0,0,,,,,,,,8.75,866.725,36,train
09-07-2018,construction_tools_lights,6,481.68,80.28,0,,28,2018,-0.239315664,-0.970941817,0,6,10,6,18,13,,944.03,1203.91,365.99,1974.87,1204.98,,157.3383333,120.391,60.99833333,109.715,92.69076923,,0,0,0,0,0,,,,,,,,8.75,895.6475,37,train
16-07-2018,construction_tools_lights,24,3551.78,147.9908333,0,,29,2018,-0.354604887,-0.935016243,0,6,6,13,4,11,,481.68,944.03,952.97,550,1370,,80.28,157.3383333,73.30538462,137.5,124.5454545,,0,0,0,0,0,,,,,,,,11.5,1545.35,38,valid
23-07-2018,construction_tools_lights,12,979.4,81.61666667,0,,30,2018,-0.464723172,-0.885456026,0,24,6,10,7,7,,3551.78,481.68,1203.91,1304.97,769.7,,147.9908333,80.28,120.391,186.4242857,109.9571429,,0,0,0,0,0,,,,,,,,12,1489.2225,39,valid
30-07-2018,construction_tools_lights,16,2801.24,175.0775,0,,31,2018,-0.568064747,-0.822983866,0,12,24,6,11,12,,979.4,3551.78,944.03,1187.28,1099.95,,81.61666667,147.9908333,157.3383333,107.9345455,91.6625,,0,0,0,0,0,,,,,,,,14.5,1953.525,40,valid
06-08-2018,construction_tools_lights,27,3635.47,134.647037,0,,32,2018,-0.663122658,-0.748510748,0,16,12,6,6,18,,2801.24,979.4,481.68,365.99,1974.87,,175.0775,81.61666667,80.28,60.99833333,109.715,,0,0,0,0,0,,,,,,,,19.75,2741.9725,41,valid
13-08-2018,construction_tools_lights,12,1564.94,130.4116667,0,,33,2018,-0.748510748,-0.663122658,0,27,16,24,13,4,,3635.47,2801.24,3551.78,952.97,550,,134.647037,175.0775,147.9908333,73.30538462,137.5,,0,0,0,0,0,,,,,,,,16.75,2245.2625,42,valid
20-08-2018,construction_tools_lights,11,1211.88,110.1709091,0,,34,2018,-0.822983866,-0.568064747,0,12,27,12,10,7,,1564.94,3635.47,979.4,1203.91,1304.97,,130.4116667,134.647037,81.61666667,120.391,186.4242857,,0,0,0,0,0,,,,,,,,16.5,2303.3825,43,valid
27-08-2018,construction_tools_lights,1,30,30,0,,35,2018,-0.885456026,-0.464723172,0,11,12,16,6,11,,1211.88,1564.94,2801.24,944.03,1187.28,,110.1709091,130.4116667,175.0775,157.3383333,107.9345455,,0,0,0,0,0,,,,,,,,12.75,1610.5725,44,valid
27-11-2017,construction_tools_safety,2,229.9,114.95,0,,48,2017,-0.464723172,0.885456026,0,5,3,3,2,1,,999.5,1357.79,319.7,520.83,379,,199.9,452.5966667,106.5666667,260.415,379,,0,0,0,0,0,,,,,,,,3.25,799.7225,12,train
04-12-2017,construction_tools_safety,2,599.93,299.965,0,,49,2017,-0.354604887,0.935016243,0,2,5,3,7,1,,229.9,999.5,611.7,818.26,8.9,,114.95,199.9,203.9,116.8942857,8.9,,0,0,0,0,0,,,,,,,,3,796.78,13,train
11-12-2017,construction_tools_safety,1,379.94,379.94,0,,50,2017,-0.239315664,0.970941817,0,2,2,3,3,3,,599.93,229.9,1357.79,509.8,307.7,,299.965,114.95,452.5966667,169.9333333,102.5666667,,0,0,0,0,0,,,,,,,,2.5,552.3175,14,train
18-12-2017,construction_tools_safety,3,205.05,68.35,0,,51,2017,-0.12053668,0.992708874,0,1,2,5,1,1,,379.94,599.93,999.5,199.9,436.9,,379.94,299.965,199.9,199.9,436.9,,0,0,0,0,0,,,,,,,,2,353.705,15,train
08-01-2018,construction_tools_safety,6,760.25,126.7083333,0,,2,2018,0.239315664,0.970941817,0,3,1,2,3,2,,205.05,379.94,229.9,319.7,520.83,,68.35,379.94,114.95,106.5666667,260.415,,0,0,0,0,0,,,,,,,,3,486.2925,16,train
15-01-2018,construction_tools_safety,2,549.84,274.92,0,,3,2018,0.354604887,0.935016243,0,6,3,2,3,7,,760.25,205.05,599.93,611.7,818.26,,126.7083333,68.35,299.965,203.9,116.8942857,,0,0,0,0,0,,,,,,,,3,473.77,17,train
22-01-2018,construction_tools_safety,2,898.9,449.45,0,,4,2018,0.464723172,0.885456026,0,2,6,1,3,3,,549.84,760.25,379.94,1357.79,509.8,,274.92,126.7083333,379.94,452.5966667,169.9333333,,0,0,0,0,0,,,,,,,,3.25,603.51,18,train
29-01-2018,construction_tools_safety,3,1698.63,566.21,0,,5,2018,0.568064747,0.822983866,0,2,2,3,5,1,,898.9,549.84,205.05,999.5,199.9,,449.45,274.92,68.35,199.9,199.9,,0,0,0,0,0,,,,,,,,3.25,976.905,19,train
05-02-2018,construction_tools_safety,2,3298.9,1649.45,0,,6,2018,0.663122658,0.748510748,0,3,2,6,2,3,,1698.63,898.9,760.25,229.9,319.7,,566.21,449.45,126.7083333,114.95,106.5666667,,0,0,0,0,0,,,,,,,,2.25,1611.5675,20,train
12-02-2018,construction_tools_safety,1,399.93,399.93,0,,7,2018,0.748510748,0.663122658,0,2,3,2,2,3,,3298.9,1698.63,549.84,599.93,611.7,,1649.45,566.21,274.92,299.965,203.9,,0,0,0,0,0,,,,,,,,2,1574.09,21,train
19-02-2018,construction_tools_safety,1,390.19,390.19,0,,8,2018,0.822983866,0.568064747,0,1,2,2,1,3,,399.93,3298.9,898.9,379.94,1357.79,,399.93,1649.45,449.45,379.94,452.5966667,,0,0,0,0,0,,,,,,,,1.75,1446.9125,22,train
26-02-2018,construction_tools_safety,5,516.86,103.372,0,,9,2018,0.885456026,0.464723172,0,1,1,3,3,5,,390.19,399.93,1698.63,205.05,999.5,,390.19,399.93,566.21,68.35,199.9,,0,0,0,0,0,,,,,,,,2.25,1151.47,23,train
05-03-2018,construction_tools_safety,3,920.88,306.96,0,,10,2018,0.935016243,0.354604887,0,5,1,2,6,2,,516.86,390.19,3298.9,760.25,229.9,,103.372,390.19,1649.45,126.7083333,114.95,,0,0,0,0,0,,,,,,,,2.5,556.965,24,train
12-03-2018,construction_tools_safety,2,1671.18,835.59,0,,11,2018,0.970941817,0.239315664,0,3,5,1,2,2,,920.88,516.86,399.93,549.84,599.93,,306.96,103.372,399.93,274.92,299.965,,0,0,0,0,0,,,,,,,,2.75,874.7775,25,train
19-03-2018,construction_tools_safety,6,174,29,0,,12,2018,0.992708874,0.12053668,0,2,3,1,2,1,,1671.18,920.88,390.19,898.9,379.94,,835.59,306.96,390.19,449.45,379.94,,0,0,0,0,0,,,,,,,,4,820.73,26,train
26-03-2018,construction_tools_safety,8,2289.95,286.24375,0,,13,2018,1,-1.61E-16,0,6,2,5,3,3,,174,1671.18,516.86,1698.63,205.05,,29,835.59,103.372,566.21,68.35,,0,0,0,0,0,,,,,,,,4.75,1264.0025,27,train
02-04-2018,construction_tools_safety,9,771.05,85.67222222,0,,14,2018,0.992708874,-0.12053668,0,8,6,3,2,6,,2289.95,174,920.88,3298.9,760.25,,286.24375,29,306.96,1649.45,126.7083333,,0,0,0,0,0,,,,,,,,6.25,1226.545,28,train
09-04-2018,construction_tools_safety,1,99,99,0,,15,2018,0.970941817,-0.239315664,0,9,8,2,1,2,,771.05,2289.95,1671.18,399.93,549.84,,85.67222222,286.24375,835.59,399.93,274.92,,0,0,0,0,0,,,,,,,,6,833.5,29,train
16-04-2018,construction_tools_safety,6,1179.75,196.625,0,,16,2018,0.935016243,-0.354604887,0,1,9,6,1,2,,99,771.05,174,390.19,898.9,,99,85.67222222,29,390.19,449.45,,0,0,0,0,0,,,,,,,,6,1084.9375,30,train
23-04-2018,construction_tools_safety,7,537.48,76.78285714,0,,17,2018,0.885456026,-0.464723172,0,6,1,8,5,3,,1179.75,99,2289.95,516.86,1698.63,,196.625,99,286.24375,103.372,566.21,,0,0,0,0,0,,,,,,,,5.75,646.82,31,train
30-04-2018,construction_tools_safety,5,1448.96,289.792,0,,18,2018,0.822983866,-0.568064747,0,7,6,9,3,2,,537.48,1179.75,771.05,920.88,3298.9,,76.78285714,196.625,85.67222222,306.96,1649.45,,0,0,0,0,0,,,,,,,,4.75,816.2975,32,train
07-05-2018,construction_tools_safety,7,1266.39,180.9128571,0,,19,2018,0.748510748,-0.663122658,0,5,7,1,2,1,,1448.96,537.48,99,1671.18,399.93,,289.792,76.78285714,99,835.59,399.93,,0,0,0,0,0,,,,,,,,6.25,1108.145,33,train
14-05-2018,construction_tools_safety,8,1021.68,127.71,0,,20,2018,0.663122658,-0.748510748,0,7,5,6,6,1,,1266.39,1448.96,1179.75,174,390.19,,180.9128571,289.792,196.625,29,390.19,,0,0,0,0,0,,,,,,,,6.75,1068.6275,34,train
21-05-2018,construction_tools_safety,6,3005.86,500.9766667,0,,21,2018,0.568064747,-0.822983866,0,8,7,7,8,5,,1021.68,1266.39,537.48,2289.95,516.86,,127.71,180.9128571,76.78285714,286.24375,103.372,,0,0,0,0,0,,,,,,,,6.5,1685.7225,35,train
28-05-2018,construction_tools_safety,2,423.15,211.575,0,,22,2018,0.464723172,-0.885456026,0,6,8,5,9,3,,3005.86,1021.68,1448.96,771.05,920.88,,500.9766667,127.71,289.792,85.67222222,306.96,,0,0,0,0,0,,,,,,,,5.75,1429.27,36,train
04-06-2018,construction_tools_safety,3,223,74.33333333,0,,23,2018,0.354604887,-0.935016243,0,2,6,7,1,2,,423.15,3005.86,1266.39,99,1671.18,,211.575,500.9766667,180.9128571,99,835.59,,0,0,0,0,0,,,,,,,,4.75,1168.4225,37,train
11-06-2018,construction_tools_safety,5,1074.37,214.874,0,,24,2018,0.239315664,-0.970941817,0,3,2,8,6,6,,223,423.15,1021.68,1179.75,174,,74.33333333,211.575,127.71,196.625,29,,0,0,0,0,0,,,,,,,,4,1181.595,38,train
18-06-2018,construction_tools_safety,3,655.06,218.3533333,0,,25,2018,0.12053668,-0.992708874,0,5,3,6,7,8,,1074.37,223,3005.86,537.48,2289.95,,214.874,74.33333333,500.9766667,76.78285714,286.24375,,0,0,0,0,0,,,,,,,,3.25,593.895,39,train
25-06-2018,construction_tools_safety,3,189.79,63.26333333,0,,26,2018,-3.22E-16,-1,0,3,5,2,5,9,,655.06,1074.37,423.15,1448.96,771.05,,218.3533333,214.874,211.575,289.792,85.67222222,,0,0,0,0,0,,,,,,,,3.5,535.555,40,train
02-07-2018,construction_tools_safety,2,198,99,0,,27,2018,-0.12053668,-0.992708874,0,3,3,3,7,1,,189.79,655.06,223,1266.39,99,,63.26333333,218.3533333,74.33333333,180.9128571,99,,0,0,0,0,0,,,,,,,,3.25,529.305,41,train
09-07-2018,construction_tools_safety,1,99,99,0,,28,2018,-0.239315664,-0.970941817,0,2,3,5,8,6,,198,189.79,1074.37,1021.68,1179.75,,99,63.26333333,214.874,127.71,196.625,,0,0,0,0,0,,,,,,,,2.25,285.4625,42,valid
16-07-2018,construction_tools_safety,7,1180.95,168.7071429,0,,29,2018,-0.354604887,-0.935016243,0,1,2,3,6,7,,99,198,655.06,3005.86,537.48,,99,99,218.3533333,500.9766667,76.78285714,,0,0,0,0,0,,,,,,,,3.25,416.935,43,valid
23-07-2018,construction_tools_safety,2,134,67,0,,30,2018,-0.464723172,-0.885456026,0,7,1,3,2,5,,1180.95,99,189.79,423.15,1448.96,,168.7071429,99,63.26333333,211.575,289.792,,0,0,0,0,0,,,,,,,,3,402.9875,44,valid
30-07-2018,construction_tools_safety,8,801.25,100.15625,0,,31,2018,-0.568064747,-0.822983866,0,2,7,2,3,7,,134,1180.95,198,223,1266.39,,67,168.7071429,99,74.33333333,180.9128571,,0,0,0,0,0,,,,,,,,4.5,553.8,45,valid
06-08-2018,construction_tools_safety,6,1217.42,202.9033333,0,,32,2018,-0.663122658,-0.748510748,0,8,2,1,5,8,,801.25,134,99,1074.37,1021.68,,100.15625,67,99,214.874,127.71,,0,0,0,0,0,,,,,,,,5.75,833.405,46,valid
13-08-2018,construction_tools_safety,8,1436.71,179.58875,0,,33,2018,-0.748510748,-0.663122658,0,6,8,7,3,6,,1217.42,801.25,1180.95,655.06,3005.86,,202.9033333,100.15625,168.7071429,218.3533333,500.9766667,,0,0,0,0,0,,,,,,,,6,897.345,47,valid
20-08-2018,construction_tools_safety,6,791.84,131.9733333,0,,34,2018,-0.822983866,-0.568064747,0,8,6,2,3,2,,1436.71,1217.42,134,189.79,423.15,,179.58875,202.9033333,67,63.26333333,211.575,,0,0,0,0,0,,,,,,,,7,1061.805,48,valid
25-12-2017,cool_stuff,38,5428.87,142.865,0,,52,2017,6.43E-16,1,0,32,64,72,58,51,7,5035.45,8507.63,9074,11544.82,8603.94,1046.1,157.3578125,132.9317188,126.0277778,199.0486207,168.7047059,149.4428571,0,0,0,0,0,0,,,,,,,56,8600.6025,52,train
01-01-2018,cool_stuff,63,8940.7,141.915873,0,,1,2018,0.12053668,0.992708874,0,38,32,90,64,61,2,5428.87,5035.45,15430.46,12372.71,10228.86,798,142.865,157.3578125,171.4495556,193.3235938,167.6862295,399,0,0,0,0,0,0,,,,,,,49.25,6978.1625,53,train
08-01-2018,cool_stuff,78,8953.35,114.7865385,0,,2,2018,0.239315664,0.970941817,0,63,38,64,57,63,3,8940.7,5428.87,8507.63,10555.05,11467.22,564.89,141.915873,142.865,132.9317188,185.1763158,182.0193651,188.2966667,0,0,0,0,0,0,,,,,,,52.75,7089.5925,54,train
15-01-2018,cool_stuff,82,9635.76,117.5092683,0,,3,2018,0.354604887,0.935016243,0,78,63,32,94,57,6,8953.35,8940.7,5035.45,19541,10702.61,1447.6,114.7865385,141.915873,157.3578125,207.8829787,187.7650877,241.2666667,0,0,0,0,0,0,,,,,,,65.25,8239.67,55,train
22-01-2018,cool_stuff,55,8846.81,160.8510909,0,,4,2018,0.464723172,0.885456026,0,82,78,38,72,58,24,9635.76,8953.35,5428.87,9074,11544.82,4283.3,117.5092683,114.7865385,142.865,126.0277778,199.0486207,178.4708333,0,0,0,0,0,0,,,,,,,69.5,9094.155,56,train
29-01-2018,cool_stuff,40,5900.75,147.51875,0,,5,2018,0.568064747,0.822983866,0,55,82,63,90,64,22,8846.81,9635.76,8940.7,15430.46,12372.71,3907.41,160.8510909,117.5092683,141.915873,171.4495556,193.3235938,177.6095455,0,0,0,0,0,0,,,,,,,63.75,8334.1675,57,train
05-02-2018,cool_stuff,36,6119.22,169.9783333,0,,6,2018,0.663122658,0.748510748,0,40,55,78,64,57,18,5900.75,8846.81,8953.35,8507.63,10555.05,3610.85,147.51875,160.8510909,114.7865385,132.9317188,185.1763158,200.6027778,0,0,0,0,0,0,,,,,,,53.25,7625.635,58,train
12-02-2018,cool_stuff,52,9576.05,184.1548077,0,,7,2018,0.748510748,0.663122658,0,36,40,82,32,94,17,6119.22,5900.75,9635.76,5035.45,19541,2080.72,169.9783333,147.51875,117.5092683,157.3578125,207.8829787,122.3952941,0,0,0,0,0,0,,,,,,,45.75,7610.7075,59,train
19-02-2018,cool_stuff,61,9029.89,148.0309836,0,,8,2018,0.822983866,0.568064747,0,52,36,55,38,72,13,9576.05,6119.22,8846.81,5428.87,9074,2806.92,184.1548077,169.9783333,160.8510909,142.865,126.0277778,215.9169231,0,0,0,0,0,0,,,,,,,47.25,7656.4775,60,train
26-02-2018,cool_stuff,52,7641.35,146.9490385,0,,9,2018,0.885456026,0.464723172,0,61,52,40,63,90,23,9029.89,9576.05,5900.75,8940.7,15430.46,5133.64,148.0309836,184.1548077,147.51875,141.915873,171.4495556,223.2017391,0,0,0,0,0,0,,,,,,,50.25,8091.6275,61,train
05-03-2018,cool_stuff,60,9277.5,154.625,0,,10,2018,0.935016243,0.354604887,0,52,61,36,78,64,28,7641.35,9029.89,6119.22,8953.35,8507.63,4601.98,146.9490385,148.0309836,169.9783333,114.7865385,132.9317188,164.3564286,0,0,0,0,0,0,,,,,,,56.25,8881.1975,62,train
12-03-2018,cool_stuff,47,6787.76,144.4204255,0,,11,2018,0.970941817,0.239315664,0,60,52,52,82,32,29,9277.5,7641.35,9576.05,9635.76,5035.45,4943.17,154.625,146.9490385,184.1548077,117.5092683,157.3578125,170.4541379,0,0,0,0,0,0,,,,,,,55,8184.125,63,train
19-03-2018,cool_stuff,66,10324.25,156.4280303,0,,12,2018,0.992708874,0.12053668,0,47,60,61,55,38,29,6787.76,9277.5,9029.89,8846.81,5428.87,4962.84,144.4204255,154.625,148.0309836,160.8510909,142.865,171.1324138,0,0,0,0,0,0,,,,,,,56.25,8507.715,64,train
26-03-2018,cool_stuff,49,7506.83,153.2006122,0,,13,2018,1,-1.61E-16,0,66,47,52,40,63,22,10324.25,6787.76,7641.35,5900.75,8940.7,5365.25,156.4280303,144.4204255,146.9490385,147.51875,141.915873,243.875,0,0,0,0,0,0,,,,,,,55.5,8474.085,65,train
02-04-2018,cool_stuff,50,8399.07,167.9814,0,,14,2018,0.992708874,-0.12053668,0,49,66,60,36,78,28,7506.83,10324.25,9277.5,6119.22,8953.35,4290.29,153.2006122,156.4280303,154.625,169.9783333,114.7865385,153.2246429,0,0,0,0,0,0,,,,,,,53,8254.4775,66,train
09-04-2018,cool_stuff,54,7981.59,147.8072222,0,,15,2018,0.970941817,-0.239315664,0,50,49,47,52,82,31,8399.07,7506.83,6787.76,9576.05,9635.76,4992.81,167.9814,153.2006122,144.4204255,184.1548077,117.5092683,161.0583871,0,0,0,0,0,0,,,,,,,54.75,8552.935,67,train
16-04-2018,cool_stuff,44,9506.36,216.0536364,0,,16,2018,0.935016243,-0.354604887,0,54,50,66,61,55,24,7981.59,8399.07,10324.25,9029.89,8846.81,4833.68,147.8072222,167.9814,156.4280303,148.0309836,160.8510909,201.4033333,0,0,0,0,0,0,,,,,,,49.25,8348.4625,68,train
23-04-2018,cool_stuff,48,7375.55,153.6572917,0,,17,2018,0.885456026,-0.464723172,0,44,54,49,52,40,32,9506.36,7981.59,7506.83,7641.35,5900.75,4973.51,216.0536364,147.8072222,153.2006122,146.9490385,147.51875,155.4221875,0,0,0,0,0,0,,,,,,,49,8315.6425,69,train
30-04-2018,cool_stuff,63,10608.93,168.3957143,0,,18,2018,0.822983866,-0.568064747,0,48,44,50,60,36,46,7375.55,9506.36,8399.07,9277.5,6119.22,6651.43,153.6572917,216.0536364,167.9814,154.625,169.9783333,144.5963043,0,0,0,0,0,0,,,,,,,52.25,8868.1075,70,train
07-05-2018,cool_stuff,48,7635.1,159.0645833,0,,19,2018,0.748510748,-0.663122658,0,63,48,54,47,52,56,10608.93,7375.55,7981.59,6787.76,9576.05,7172.99,168.3957143,153.6572917,147.8072222,144.4204255,184.1548077,128.0891071,0,0,0,0,0,0,,,,,,,50.75,8781.485,71,train
14-05-2018,cool_stuff,49,8548.49,174.4589796,0,,20,2018,0.663122658,-0.748510748,0,48,63,44,66,61,69,7635.1,10608.93,9506.36,10324.25,9029.89,8714.6,159.0645833,168.3957143,216.0536364,156.4280303,148.0309836,126.2985507,0,0,0,0,0,0,,,,,,,52,8542.0175,72,train
21-05-2018,cool_stuff,17,3504.11,206.1241176,0,,21,2018,0.568064747,-0.822983866,0,49,48,48,49,52,47,8548.49,7635.1,7375.55,7506.83,7641.35,7543.41,174.4589796,159.0645833,153.6572917,153.2006122,146.9490385,160.4980851,0,0,0,0,0,0,,,,,,,44.25,7574.1575,73,train
28-05-2018,cool_stuff,17,2861.19,168.3052941,0,,22,2018,0.464723172,-0.885456026,0,17,49,63,50,60,57,3504.11,8548.49,10608.93,8399.07,9277.5,10756.34,206.1241176,174.4589796,168.3957143,167.9814,154.625,188.7077193,0,0,0,0,0,0,,,,,,,32.75,5637.2225,74,train
04-06-2018,cool_stuff,21,2871.7,136.747619,0,,23,2018,0.354604887,-0.935016243,0,17,17,48,54,47,42,2861.19,3504.11,7635.1,7981.59,6787.76,8688.41,168.3052941,206.1241176,159.0645833,147.8072222,144.4204255,206.8669048,0,0,0,0,0,0,,,,,,,26,4446.3725,75,train
11-06-2018,cool_stuff,20,6625.38,331.269,0,,24,2018,0.239315664,-0.970941817,0,21,17,49,44,66,51,2871.7,2861.19,8548.49,9506.36,10324.25,6513.47,136.747619,168.3052941,174.4589796,216.0536364,156.4280303,127.715098,0,0,0,0,0,0,,,,,,,18.75,3965.595,76,train
18-06-2018,cool_stuff,24,4442.36,185.0983333,0,,25,2018,0.12053668,-0.992708874,0,20,21,17,48,49,41,6625.38,2871.7,3504.11,7375.55,7506.83,9450.62,331.269,136.747619,206.1241176,153.6572917,153.2006122,230.5029268,0,0,0,0,0,0,,,,,,,20.5,4200.1575,77,train
25-06-2018,cool_stuff,34,4500.49,132.3673529,0,,26,2018,-3.22E-16,-1,0,24,20,17,63,50,59,4442.36,6625.38,2861.19,10608.93,8399.07,9038.82,185.0983333,331.269,168.3052941,168.3957143,167.9814,153.200339,0,0,0,0,0,0,,,,,,,24.75,4609.9825,78,train
02-07-2018,cool_stuff,20,2467.39,123.3695,0,,27,2018,-0.12053668,-0.992708874,0,34,24,21,48,54,55,4500.49,4442.36,2871.7,7635.1,7981.59,10627.8,132.3673529,185.0983333,136.747619,159.0645833,147.8072222,193.2327273,0,0,0,0,0,0,,,,,,,24.5,4508.905,79,train
09-07-2018,cool_stuff,27,4222.26,156.38,0,,28,2018,-0.239315664,-0.970941817,0,20,34,20,49,44,63,2467.39,4500.49,6625.38,8548.49,9506.36,9192.55,123.3695,132.3673529,331.269,174.4589796,216.0536364,145.9134921,0,0,0,0,0,0,,,,,,,26.25,3908.125,80,train
16-07-2018,cool_stuff,28,3989.8,142.4928571,0,,29,2018,-0.354604887,-0.935016243,0,27,20,24,17,48,50,4222.26,2467.39,4442.36,3504.11,7375.55,7692.4,156.38,123.3695,185.0983333,206.1241176,153.6572917,153.848,0,0,0,0,0,0,,,,,,,27.25,3794.985,81,valid
23-07-2018,cool_stuff,26,8187.81,314.9157692,0,,30,2018,-0.464723172,-0.885456026,0,28,27,34,17,63,34,3989.8,4222.26,4500.49,2861.19,10608.93,5998.21,142.4928571,156.38,132.3673529,168.3052941,168.3957143,176.4179412,0,0,0,0,0,0,,,,,,,25.25,4716.815,82,valid
30-07-2018,cool_stuff,42,5872.75,139.827381,0,,31,2018,-0.568064747,-0.822983866,0,26,28,20,21,48,65,8187.81,3989.8,2467.39,2871.7,7635.1,7451.68,314.9157692,142.4928571,123.3695,136.747619,159.0645833,114.6412308,0,0,0,0,0,0,,,,,,,30.75,5568.155,83,valid
06-08-2018,cool_stuff,40,5315.2,132.88,0,,32,2018,-0.663122658,-0.748510748,0,42,26,27,20,49,67,5872.75,8187.81,4222.26,6625.38,8548.49,12797.93,139.827381,314.9157692,156.38,331.269,174.4589796,191.0138806,0,0,0,0,0,0,,,,,,,34,5841.39,84,valid
13-08-2018,cool_stuff,30,4393.94,146.4646667,0,,33,2018,-0.748510748,-0.663122658,0,40,42,28,24,17,54,5315.2,5872.75,3989.8,4442.36,3504.11,7503.99,132.88,139.827381,142.4928571,185.0983333,206.1241176,138.9627778,0,0,0,0,0,0,,,,,,,34.5,5942.425,85,valid
20-08-2018,cool_stuff,19,2403.55,126.5026316,0,,34,2018,-0.822983866,-0.568064747,0,30,40,26,34,17,52,4393.94,5315.2,8187.81,4500.49,2861.19,7963.65,146.4646667,132.88,314.9157692,132.3673529,168.3052941,153.1471154,0,0,0,0,0,0,,,,,,,32.75,4496.36,86,valid
27-08-2018,cool_stuff,3,242.27,80.75666667,0,,35,2018,-0.885456026,-0.464723172,0,19,30,42,20,21,45,2403.55,4393.94,5872.75,2467.39,2871.7,8210.03,126.5026316,146.4646667,139.827381,123.3695,136.747619,182.4451111,0,0,0,0,0,0,,,,,,,23,3088.74,87,valid
04-06-2018,costruction_tools_garden,1,72.9,72.9,0,,23,2018,0.354604887,-0.935016243,0,4,3,7,3,3,2,254.68,209.3,608.75,110.18,356.7,579.98,63.67,69.76666667,86.96428571,36.72666667,118.9,289.99,0,0,0,0,0,0,,,,,,,2.25,146.2175,52,train
11-06-2018,costruction_tools_garden,2,80.99,40.495,0,,24,2018,0.239315664,-0.970941817,0,1,4,1,6,4,1,72.9,254.68,47.99,738.71,104.69,10.91,72.9,63.67,47.99,123.1183333,26.1725,10.91,0,0,0,0,0,0,,,,,,,2.5,154.4675,53,train
18-06-2018,costruction_tools_garden,2,177.89,88.945,0,,25,2018,0.12053668,-0.992708874,0,2,1,3,5,2,1,80.99,72.9,209.3,342.32,237.8,59.9,40.495,72.9,69.76666667,68.464,118.9,59.9,0,0,0,0,0,0,,,,,,,2.25,146.615,54,train
