order_week,product_category_name_english,avg_price,units,revenue
01-10-2018,drinks,43.16420139,2.17318,93.80358363
01-10-2018,dvds_blu_ray,47.25875,2.0304275,95.95546353
01-10-2018,electronics,95.01823676,26.027924,2473.127405
01-10-2018,fashio_female_clothing,36.865,2.1743274,80.15657862
01-10-2018,fashion_bags_accessories,63.02113952,12.445756,784.3457227
01-10-2018,fashion_childrens_clothes,52.49,1.4070927,73.85829532
01-10-2018,fashion_male_clothing,106.91,2.4162912,258.3256961
01-10-2018,fashion_shoes,173,2.4304826,420.4734943
01-10-2018,fashion_sport,77.4,1.4777876,114.3807613
01-10-2018,fashion_underwear_beach,69.9125,3.246502,226.9710657
01-10-2018,fixed_telephony,265.3345833,2.582756,685.2944984
01-10-2018,flowers,44.08625,2.0180883,88.96994711
01-10-2018,food,69.17852859,16.680458,1153.929545
01-10-2018,food_drink,43.81729167,5.967471,261.4784227
01-10-2018,furniture_bedroom,167.35,2.7239892,455.8596007
01-10-2018,furniture_decor,92.9511307,27.630531,2568.289127
01-10-2018,furniture_living_room,123.7236922,8.295835,1026.391279
01-10-2018,furniture_mattress_and_upholstery,114.975,1.2819723,147.3947639
01-10-2018,garden_tools,99.18884446,10.678,1059.138526
01-10-2018,health_beauty,128.9900259,40.385567,5209.335295
01-10-2018,home_appliances,87.52751658,16.505045,1444.645594
01-10-2018,home_appliances_2,524.9155,3.683736,1933.650169
01-10-2018,home_comfort_2,12.9,1.7273711,22.28308715
01-10-2018,home_confort,158.583375,3.1948717,506.6535312
01-10-2018,home_construction,179.1090916,6.987005,1251.436161
01-10-2018,housewares,87.71028803,47.620712,4176.82639
01-10-2018,industry_commerce_and_business,262.48,5.071949,1331.285175
01-10-2018,kitchen_dining_laundry_garden_furniture,136.1903571,2.4796708,337.7072468
01-10-2018,la_cuisine,194.5,1.8207982,354.1452419
01-10-2018,luggage_accessories,82.55378655,4.0270762,332.4503927
01-10-2018,market_place,121.4620833,2.2509716,273.4076947
01-10-2018,music,75.41333333,2.683666,202.3841979
01-10-2018,musical_instruments,244.7041319,7.4221654,1816.23454
01-10-2018,office_furniture,321.9775,2.9058301,935.6119255
01-10-2018,party_supplies,90.47708333,1.205349,109.0564591
01-10-2018,perfumery,106.0015351,19.22404,2037.777653
01-10-2018,pet_shop,126.4966688,31.119158,3936.469796
01-10-2018,security_and_services,141.645,1.4394729,203.8941409
01-10-2018,signaling_and_security,85.32225,3.4328797,292.9010188
01-10-2018,small_appliances,266.9498125,6.7012415,1788.89516
01-10-2018,small_appliances_home_oven_and_coffee,222.0527679,5.124416,1137.890729
01-10-2018,sports_leisure,98.02094446,49.93192,4894.373869
01-10-2018,stationery,81.67855899,15.192456,1240.897934
01-10-2018,tablets_printing_image,63.7,1.1170648,71.1570299
01-10-2018,telephony,100.5902431,20.872532,2099.573058
01-10-2018,toys,95.62970486,17.759178,1698.304966
01-10-2018,unknown,156.1257143,3.7286015,582.1305656
01-10-2018,watches_gifts,152.6711205,32.083473,4898.219804
08-10-2018,agro_industry_and_commerce,190.3938889,8.042895,1531.318117
08-10-2018,air_conditioning,187.4595833,7.037733,1319.29051
08-10-2018,art,90.10166667,1.9217018,173.148534
08-10-2018,arts_and_craftmanship,79.02419643,4.910772,388.069799
08-10-2018,audio,71.62333333,3.9655964,284.0292355
08-10-2018,auto,113.6092786,31.777628,3610.233386
08-10-2018,baby,99.84017806,18.75689,1872.691172
08-10-2018,bed_bath_table,89.71934623,49.668938,4456.264617
08-10-2018,books_general_interest,37.23354396,2.348561,87.44525103
08-10-2018,books_imported,217.2525,1.32474,287.8030882
08-10-2018,books_technical,49.56099432,7.028418,348.3353877
08-10-2018,cds_dvds_musicals,65,1.1134229,72.37248659
08-10-2018,christmas_supplies,63.98675,4.997201,319.7546489
08-10-2018,cine_photo,58.63354167,3.6707609,215.2297104
08-10-2018,computers,841.8125,6.769281,5698.465286
